Departamento,Municipio_limpio,KeyMpio,PA11_COD_ETNIA,Pueblo,POBLACION_2018
ANTIOQUIA,CHIGORODÓ,ANTIOQUIA|CHIGORODÓ,590,Siona,1.0
ANTIOQUIA,CHIGORODÓ,ANTIOQUIA|CHIGORODÓ,660,Tikuna ,1.0
ANTIOQUIA,CHIGORODÓ,ANTIOQUIA|CHIGORODÓ,700,Tuyuca,1.0
ANTIOQUIA,CHIGORODÓ,ANTIOQUIA|CHIGORODÓ,800,Zenú ,1.0
ANTIOQUIA,CHIGORODÓ,ANTIOQUIA|CHIGORODÓ,840,Kichwa,9.0
ANTIOQUIA,CHIGORODÓ,ANTIOQUIA|CHIGORODÓ,999,Indigena Sin Información,1.0
ANTIOQUIA,CISNEROS,ANTIOQUIA|CISNEROS,25,Yamalero ,1.0
ANTIOQUIA,CISNEROS,ANTIOQUIA|CISNEROS,720,Wayuu,2.0
ANTIOQUIA,CISNEROS,ANTIOQUIA|CISNEROS,800,Zenú ,3.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,30,Andoke,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,50,Wiwa,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,60,Bara,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,150,Chimila ,5.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,280,Emberá,2.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,281,Emberá Katío,6.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,282,Emberá Chamí ,11.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,350,Kamëntsa ,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,360,Kofán,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,380,Letuama,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,560,Pastos ,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,580,Sikuani ,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,720,Wayuu,6.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,730,Muruí,1.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,800,Zenú ,6.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,900,Indígenas Ecuador (Diferente De Otavaleños),3.0
ANTIOQUIA,COPACABANA,ANTIOQUIA|COPACABANA,999,Indigena Sin Información,4.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,140,Karijona,1.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,240,Cuna Tule ,3.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,280,Emberá,37.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,281,Emberá Katío,4652.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,282,Emberá Chamí ,27.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,285,Nutabe,1.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,500,Nasa,1.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,560,Pastos ,2.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,720,Wayuu,1.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,800,Zenú ,11.0
ANTIOQUIA,DABEIBA,ANTIOQUIA|DABEIBA,999,Indigena Sin Información,11.0
ANTIOQUIA,EBÉJICO,ANTIOQUIA|EBÉJICO,750,Yanacona ,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,40,Arhuaco,1.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,50,Wiwa,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,60,Bara,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,240,Cuna Tule ,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,280,Emberá,19.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,281,Emberá Katío,112.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,282,Emberá Chamí ,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,590,Siona,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,800,Zenú ,725.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,840,Kichwa,2.0
ANTIOQUIA,EL BAGRE,ANTIOQUIA|EL BAGRE,999,Indigena Sin Información,11.0
ANTIOQUIA,ENTRERRÍOS,ANTIOQUIA|ENTRERRÍOS,282,Emberá Chamí ,1.0
ANTIOQUIA,ENTRERRÍOS,ANTIOQUIA|ENTRERRÍOS,434,Jupda ,4.0
ANTIOQUIA,ENTRERRÍOS,ANTIOQUIA|ENTRERRÍOS,720,Wayuu,2.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,30,Andoke,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,50,Wiwa,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,70,Barasano,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,150,Chimila ,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,200,Pijao,5.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,280,Emberá,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,281,Emberá Katío,6.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,282,Emberá Chamí ,10.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,285,Nutabe,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,290,Misak ,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,292,Kizgó,3.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,330,Cañamomo Lomaprieta,2.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,340,Inga ,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,470,Muisca,3.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,490,Ocaina,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,500,Nasa,4.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,720,Wayuu,21.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,740,Yagua ,2.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,800,Zenú ,9.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,870,Quimbaya,5.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,900,Indígenas Ecuador (Diferente De Otavaleños),8.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,910,Indígenas Peru,1.0
ANTIOQUIA,ENVIGADO,ANTIOQUIA|ENVIGADO,999,Indigena Sin Información,11.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,40,Arhuaco,1.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,280,Emberá,1.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,281,Emberá Katío,2.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,282,Emberá Chamí ,1.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,285,Nutabe,1.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,330,Cañamomo Lomaprieta,8.0
ANTIOQUIA,FREDONIA,ANTIOQUIA|FREDONIA,999,Indigena Sin Información,1.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,30,Andoke,5.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,280,Emberá,120.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,281,Emberá Katío,3663.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,282,Emberá Chamí ,4.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,284,Emberá Dobida,1.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,460,Miraña ,1.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,560,Pastos ,1.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,590,Siona,1.0
ANTIOQUIA,FRONTINO,ANTIOQUIA|FRONTINO,999,Indigena Sin Información,16.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,50,Wiwa,2.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,130,Carapana,2.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,240,Cuna Tule ,1.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,280,Emberá,1.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,281,Emberá Katío,7.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,282,Emberá Chamí ,6.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,285,Nutabe,10.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,500,Nasa,1.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,720,Wayuu,3.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,800,Zenú ,6.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,830,Otavaleño,2.0
ANTIOQUIA,GIRARDOTA,ANTIOQUIA|GIRARDOTA,999,Indigena Sin Información,5.0
ANTIOQUIA,GÓMEZ PLATA,ANTIOQUIA|GÓMEZ PLATA,730,Muruí,1.0
ANTIOQUIA,GRANADA,ANTIOQUIA|GRANADA,281,Emberá Katío,100.0
ANTIOQUIA,GRANADA,ANTIOQUIA|GRANADA,282,Emberá Chamí ,13.0
ANTIOQUIA,GRANADA,ANTIOQUIA|GRANADA,999,Indigena Sin Información,4.0
ANTIOQUIA,GUADALUPE,ANTIOQUIA|GUADALUPE,282,Emberá Chamí ,1.0
ANTIOQUIA,GUADALUPE,ANTIOQUIA|GUADALUPE,800,Zenú ,4.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,50,Wiwa,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,280,Emberá,3.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,281,Emberá Katío,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,282,Emberá Chamí ,12.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,310,Wanano ,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,340,Inga ,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,500,Nasa,4.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,560,Pastos ,3.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,720,Wayuu,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,730,Muruí,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,800,Zenú ,10.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,810,Guane,1.0
ANTIOQUIA,GUARNE,ANTIOQUIA|GUARNE,820,Mokana,1.0
ANTIOQUIA,GUATAPÉ,ANTIOQUIA|GUATAPÉ,330,Cañamomo Lomaprieta,2.0
ANTIOQUIA,GUATAPÉ,ANTIOQUIA|GUATAPÉ,800,Zenú ,2.0
ANTIOQUIA,HELICONIA,ANTIOQUIA|HELICONIA,660,Tikuna ,2.0
ANTIOQUIA,HELICONIA,ANTIOQUIA|HELICONIA,720,Wayuu,3.0
ANTIOQUIA,HELICONIA,ANTIOQUIA|HELICONIA,999,Indigena Sin Información,1.0
ANTIOQUIA,HISPANIA,ANTIOQUIA|HISPANIA,40,Arhuaco,2.0
ANTIOQUIA,HISPANIA,ANTIOQUIA|HISPANIA,60,Bara,2.0
ANTIOQUIA,HISPANIA,ANTIOQUIA|HISPANIA,280,Emberá,4.0
ANTIOQUIA,HISPANIA,ANTIOQUIA|HISPANIA,282,Emberá Chamí ,1.0
ANTIOQUIA,HISPANIA,ANTIOQUIA|HISPANIA,284,Emberá Dobida,1.0
ANTIOQUIA,HISPANIA,ANTIOQUIA|HISPANIA,800,Zenú ,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,40,Arhuaco,2.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,50,Wiwa,8.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,170,Cocama ,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,200,Pijao,2.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,240,Cuna Tule ,4.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,280,Emberá,27.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,281,Emberá Katío,22.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,282,Emberá Chamí ,93.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,284,Emberá Dobida,5.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,285,Nutabe,5.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,291,Ambaló,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,330,Cañamomo Lomaprieta,3.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,340,Inga ,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,431,Kakua,3.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,470,Muisca,6.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,500,Nasa,7.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,560,Pastos ,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,565,Quillacinga ,4.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,580,Sikuani ,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,680,Tukano,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,720,Wayuu,13.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,730,Muruí,10.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,800,Zenú ,60.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,820,Mokana,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,880,Calima,1.0
ANTIOQUIA,ITAGÜÍ,ANTIOQUIA|ITAGÜÍ,999,Indigena Sin Información,37.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,30,Andoke,1.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,240,Cuna Tule ,1.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,280,Emberá,9.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,281,Emberá Katío,396.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,282,Emberá Chamí ,4.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,283,Eperara Siapidara ,1.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,285,Nutabe,58.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,590,Siona,1.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,800,Zenú ,1.0
ANTIOQUIA,ITUANGO,ANTIOQUIA|ITUANGO,999,Indigena Sin Información,5.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,240,Cuna Tule ,1.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,250,Curripaco ,2.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,280,Emberá,2.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,281,Emberá Katío,6.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,282,Emberá Chamí ,1467.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,283,Eperara Siapidara ,1.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,284,Emberá Dobida,1.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,500,Nasa,1.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,730,Muruí,1.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,800,Zenú ,1.0
ANTIOQUIA,JARDÍN,ANTIOQUIA|JARDÍN,999,Indigena Sin Información,4.0
ANTIOQUIA,JERICÓ,ANTIOQUIA|JERICÓ,282,Emberá Chamí ,1.0
ANTIOQUIA,JERICÓ,ANTIOQUIA|JERICÓ,720,Wayuu,1.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,280,Emberá,1.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,281,Emberá Katío,8.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,282,Emberá Chamí ,1.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,283,Eperara Siapidara ,1.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,500,Nasa,1.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,560,Pastos ,2.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,800,Zenú ,2.0
ANTIOQUIA,LA CEJA,ANTIOQUIA|LA CEJA,999,Indigena Sin Información,1.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,200,Pijao,1.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,280,Emberá,3.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,282,Emberá Chamí ,2.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,500,Nasa,1.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,720,Wayuu,1.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,750,Yanacona ,1.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,900,Indígenas Ecuador (Diferente De Otavaleños),1.0
ANTIOQUIA,LA ESTRELLA,ANTIOQUIA|LA ESTRELLA,999,Indigena Sin Información,3.0
ANTIOQUIA,LA PINTADA,ANTIOQUIA|LA PINTADA,200,Pijao,1.0
ANTIOQUIA,LA PINTADA,ANTIOQUIA|LA PINTADA,282,Emberá Chamí ,5.0
ANTIOQUIA,LA PINTADA,ANTIOQUIA|LA PINTADA,720,Wayuu,3.0
ANTIOQUIA,LA UNIÓN,ANTIOQUIA|LA UNIÓN,500,Nasa,2.0
ANTIOQUIA,LIBORINA,ANTIOQUIA|LIBORINA,285,Nutabe,1.0
ANTIOQUIA,MACEO,ANTIOQUIA|MACEO,720,Wayuu,1.0
ANTIOQUIA,MACEO,ANTIOQUIA|MACEO,800,Zenú ,5.0
ANTIOQUIA,MACEO,ANTIOQUIA|MACEO,999,Indigena Sin Información,2.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,200,Pijao,1.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,280,Emberá,2.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,281,Emberá Katío,2.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,282,Emberá Chamí ,3.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,285,Nutabe,1.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,330,Cañamomo Lomaprieta,4.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,500,Nasa,1.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,560,Pastos ,3.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,710,Wounan,10.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,720,Wayuu,7.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,800,Zenú ,5.0
ANTIOQUIA,MARINILLA,ANTIOQUIA|MARINILLA,999,Indigena Sin Información,1.0
ANTIOQUIA,MONTEBELLO,ANTIOQUIA|MONTEBELLO,281,Emberá Katío,4.0
ANTIOQUIA,MONTEBELLO,ANTIOQUIA|MONTEBELLO,282,Emberá Chamí ,1.0
ANTIOQUIA,MONTEBELLO,ANTIOQUIA|MONTEBELLO,800,Zenú ,2.0
ANTIOQUIA,MURINDÓ,ANTIOQUIA|MURINDÓ,280,Emberá,10.0
ANTIOQUIA,MURINDÓ,ANTIOQUIA|MURINDÓ,281,Emberá Katío,1913.0
ANTIOQUIA,MURINDÓ,ANTIOQUIA|MURINDÓ,284,Emberá Dobida,1.0
ANTIOQUIA,MURINDÓ,ANTIOQUIA|MURINDÓ,630,Tariano,1.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,230,Cuiba,1.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,240,Cuna Tule ,1.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,280,Emberá,455.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,281,Emberá Katío,1636.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,282,Emberá Chamí ,15.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,284,Emberá Dobida,3.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,350,Kamëntsa ,1.0
ANTIOQUIA,MUTATÁ,ANTIOQUIA|MUTATÁ,470,Muisca,3.0
ANTIOQUIA,NARIÑO,ANTIOQUIA|NARIÑO,282,Emberá Chamí ,1.0
ANTIOQUIA,NARIÑO,ANTIOQUIA|NARIÑO,340,Inga ,1.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,190,Coreguaje,1.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,240,Cuna Tule ,432.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,280,Emberá,22.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,281,Emberá Katío,16.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,282,Emberá Chamí ,3.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,284,Emberá Dobida,1.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,285,Nutabe,1.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,640,Tatuyo,1.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,720,Wayuu,1.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,800,Zenú ,1012.0
ANTIOQUIA,NECOCLÍ,ANTIOQUIA|NECOCLÍ,999,Indigena Sin Información,5.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,40,Arhuaco,3.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,50,Wiwa,1.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,280,Emberá,1.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,281,Emberá Katío,4.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,282,Emberá Chamí ,2.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,285,Nutabe,1.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,800,Zenú ,75.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,960,Indigenas Bolivia ,3.0
ANTIOQUIA,NECHÍ,ANTIOQUIA|NECHÍ,999,Indigena Sin Información,3.0
ANTIOQUIA,OLAYA,ANTIOQUIA|OLAYA,999,Indigena Sin Información,1.0
ANTIOQUIA,PEÑOL,ANTIOQUIA|PEÑOL,50,Wiwa,8.0
ANTIOQUIA,PEÑOL,ANTIOQUIA|PEÑOL,200,Pijao,1.0
ANTIOQUIA,PEÑOL,ANTIOQUIA|PEÑOL,282,Emberá Chamí ,1.0
ANTIOQUIA,PEÑOL,ANTIOQUIA|PEÑOL,800,Zenú ,1.0
ANTIOQUIA,PEÑOL,ANTIOQUIA|PEÑOL,920,Indígenas Venezuela,1.0
ANTIOQUIA,PEÑOL,ANTIOQUIA|PEÑOL,999,Indigena Sin Información,1.0
ANTIOQUIA,PUEBLORRICO,ANTIOQUIA|PUEBLORRICO,280,Emberá,57.0
ANTIOQUIA,PUEBLORRICO,ANTIOQUIA|PUEBLORRICO,281,Emberá Katío,19.0
ANTIOQUIA,PUEBLORRICO,ANTIOQUIA|PUEBLORRICO,282,Emberá Chamí ,91.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,40,Arhuaco,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,130,Carapana,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,180,Coconuco ,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,200,Pijao,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,220,Cubeo,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,240,Cuna Tule ,2.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,282,Emberá Chamí ,21.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,285,Nutabe,3.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,340,Inga ,15.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,550,Puinave,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,590,Siona,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,660,Tikuna ,1.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,720,Wayuu,2.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,800,Zenú ,2.0
ANTIOQUIA,PUERTO BERRÍO,ANTIOQUIA|PUERTO BERRÍO,999,Indigena Sin Información,6.0
ANTIOQUIA,PUERTO NARE,ANTIOQUIA|PUERTO NARE,140,Karijona,1.0
ANTIOQUIA,PUERTO NARE,ANTIOQUIA|PUERTO NARE,200,Pijao,12.0
