DEPARTAMENTO,MUNICIPIO,PA11_COD_ETNIA,POBLACION_2018
HUILA,ALTAMIRA (HUI),999,2.0
HUILA,BARAYA (HUI),1,5.0
HUILA,BARAYA (HUI),350,1.0
HUILA,BARAYA (HUI),500,4.0
HUILA,CAMPOALEGRE (HUI),1,91.0
HUILA,CAMPOALEGRE (HUI),80,1.0
HUILA,CAMPOALEGRE (HUI),200,7.0
HUILA,CAMPOALEGRE (HUI),210,2.0
HUILA,CAMPOALEGRE (HUI),270,1.0
HUILA,CAMPOALEGRE (HUI),282,26.0
HUILA,CAMPOALEGRE (HUI),500,24.0
HUILA,CAMPOALEGRE (HUI),505,1.0
HUILA,CAMPOALEGRE (HUI),650,1.0
HUILA,CAMPOALEGRE (HUI),730,1.0
HUILA,CAMPOALEGRE (HUI),750,7.0
HUILA,CAMPOALEGRE (HUI),999,20.0
HUILA,COLOMBIA (HUI),1,1.0
HUILA,COLOMBIA (HUI),500,1.0
HUILA,ELÍAS (HUI),1,2.0
HUILA,ELÍAS (HUI),500,1.0
HUILA,ELÍAS (HUI),580,1.0
HUILA,GARZÓN (HUI),1,44.0
HUILA,GARZÓN (HUI),140,1.0
HUILA,GARZÓN (HUI),200,2.0
HUILA,GARZÓN (HUI),290,5.0
HUILA,GARZÓN (HUI),340,1.0
HUILA,GARZÓN (HUI),500,18.0
HUILA,GARZÓN (HUI),660,1.0
HUILA,GARZÓN (HUI),680,1.0
HUILA,GARZÓN (HUI),730,2.0
HUILA,GARZÓN (HUI),750,2.0
HUILA,GARZÓN (HUI),999,11.0
HUILA,GIGANTE (HUI),1,23.0
HUILA,GIGANTE (HUI),200,4.0
HUILA,GIGANTE (HUI),290,1.0
HUILA,GIGANTE (HUI),340,2.0
HUILA,GIGANTE (HUI),470,1.0
HUILA,GIGANTE (HUI),500,4.0
HUILA,GIGANTE (HUI),590,6.0
HUILA,GIGANTE (HUI),720,1.0
HUILA,GIGANTE (HUI),730,1.0
HUILA,GIGANTE (HUI),750,3.0
HUILA,GUADALUPE (HUI),1,21.0
HUILA,GUADALUPE (HUI),210,1.0
HUILA,GUADALUPE (HUI),282,2.0
HUILA,GUADALUPE (HUI),470,5.0
HUILA,GUADALUPE (HUI),500,10.0
HUILA,GUADALUPE (HUI),505,1.0
HUILA,GUADALUPE (HUI),600,1.0
HUILA,GUADALUPE (HUI),750,1.0
HUILA,HOBO (HUI),1,17.0
HUILA,HOBO (HUI),190,11.0
HUILA,HOBO (HUI),270,1.0
HUILA,HOBO (HUI),282,3.0
HUILA,HOBO (HUI),340,1.0
HUILA,HOBO (HUI),680,1.0
HUILA,ISNOS (HUI),1,459.0
HUILA,ISNOS (HUI),180,5.0
HUILA,ISNOS (HUI),200,4.0
HUILA,ISNOS (HUI),210,2.0
HUILA,ISNOS (HUI),282,1.0
HUILA,ISNOS (HUI),340,9.0
HUILA,ISNOS (HUI),500,4.0
HUILA,ISNOS (HUI),560,4.0
HUILA,ISNOS (HUI),650,1.0
HUILA,ISNOS (HUI),750,424.0
HUILA,ISNOS (HUI),999,5.0
HUILA,LA ARGENTINA (HUI),1,840.0
HUILA,LA ARGENTINA (HUI),60,1.0
HUILA,LA ARGENTINA (HUI),180,1.0
HUILA,LA ARGENTINA (HUI),290,413.0
HUILA,LA ARGENTINA (HUI),292,3.0
HUILA,LA ARGENTINA (HUI),340,4.0
HUILA,LA ARGENTINA (HUI),500,404.0
HUILA,LA ARGENTINA (HUI),680,1.0
HUILA,LA ARGENTINA (HUI),750,9.0
HUILA,LA ARGENTINA (HUI),999,4.0
HUILA,LA PLATA (HUI),1,2836.0
HUILA,LA PLATA (HUI),30,2.0
HUILA,LA PLATA (HUI),80,1.0
HUILA,LA PLATA (HUI),200,14.0
HUILA,LA PLATA (HUI),210,2.0
HUILA,LA PLATA (HUI),280,2.0
HUILA,LA PLATA (HUI),290,524.0
HUILA,LA PLATA (HUI),340,1.0
HUILA,LA PLATA (HUI),431,1.0
HUILA,LA PLATA (HUI),500,2247.0
HUILA,LA PLATA (HUI),670,1.0
HUILA,LA PLATA (HUI),730,10.0
HUILA,LA PLATA (HUI),732,1.0
HUILA,LA PLATA (HUI),750,14.0
HUILA,LA PLATA (HUI),880,1.0
HUILA,LA PLATA (HUI),900,1.0
HUILA,LA PLATA (HUI),999,14.0
HUILA,NEIVA (HUI),1,1022.0
HUILA,NEIVA (HUI),50,1.0
HUILA,NEIVA (HUI),60,1.0
HUILA,NEIVA (HUI),80,1.0
HUILA,NEIVA (HUI),100,1.0
HUILA,NEIVA (HUI),180,1.0
HUILA,NEIVA (HUI),190,1.0
HUILA,NEIVA (HUI),200,115.0
HUILA,NEIVA (HUI),210,1.0
HUILA,NEIVA (HUI),270,441.0
HUILA,NEIVA (HUI),281,2.0
HUILA,NEIVA (HUI),282,1.0
HUILA,NEIVA (HUI),290,2.0
HUILA,NEIVA (HUI),330,1.0
HUILA,NEIVA (HUI),340,9.0
HUILA,NEIVA (HUI),350,5.0
HUILA,NEIVA (HUI),390,1.0
HUILA,NEIVA (HUI),410,1.0
HUILA,NEIVA (HUI),431,3.0
HUILA,NEIVA (HUI),470,1.0
HUILA,NEIVA (HUI),490,1.0
HUILA,NEIVA (HUI),500,290.0
HUILA,NEIVA (HUI),505,4.0
HUILA,NEIVA (HUI),560,18.0
HUILA,NEIVA (HUI),565,1.0
HUILA,NEIVA (HUI),580,5.0
HUILA,NEIVA (HUI),590,4.0
HUILA,NEIVA (HUI),720,10.0
HUILA,NEIVA (HUI),730,13.0
HUILA,NEIVA (HUI),750,20.0
HUILA,NEIVA (HUI),790,1.0
HUILA,NEIVA (HUI),800,18.0
HUILA,NEIVA (HUI),820,1.0
HUILA,NEIVA (HUI),840,10.0
HUILA,NEIVA (HUI),850,2.0
HUILA,NEIVA (HUI),880,1.0
HUILA,NEIVA (HUI),900,2.0
HUILA,NEIVA (HUI),940,1.0
HUILA,NEIVA (HUI),999,31.0
HUILA,NÁTAGA (HUI),1,529.0
HUILA,NÁTAGA (HUI),190,1.0
HUILA,NÁTAGA (HUI),500,528.0
HUILA,OPORAPA (HUI),1,2.0
HUILA,OPORAPA (HUI),340,1.0
HUILA,OPORAPA (HUI),999,1.0
HUILA,PAICOL (HUI),1,20.0
HUILA,PAICOL (HUI),500,19.0
HUILA,PAICOL (HUI),999,1.0
HUILA,PALERMO (HUI),1,90.0
HUILA,PALERMO (HUI),30,1.0
HUILA,PALERMO (HUI),200,5.0
HUILA,PALERMO (HUI),210,1.0
HUILA,PALERMO (HUI),340,5.0
HUILA,PALERMO (HUI),470,1.0
HUILA,PALERMO (HUI),500,70.0
HUILA,PALERMO (HUI),660,1.0
HUILA,PALERMO (HUI),750,3.0
HUILA,PALERMO (HUI),999,3.0
HUILA,PALESTINA (HUI),1,346.0
HUILA,PALESTINA (HUI),200,3.0
HUILA,PALESTINA (HUI),340,4.0
HUILA,PALESTINA (HUI),350,2.0
HUILA,PALESTINA (HUI),500,9.0
HUILA,PALESTINA (HUI),505,5.0
HUILA,PALESTINA (HUI),740,1.0
HUILA,PALESTINA (HUI),750,322.0
HUILA,PITAL (HUI),1,7.0
HUILA,PITAL (HUI),200,1.0
HUILA,PITAL (HUI),500,3.0
HUILA,PITAL (HUI),750,1.0
HUILA,PITAL (HUI),999,2.0
HUILA,PITALITO (HUI),1,1368.0
HUILA,PITALITO (HUI),30,5.0
HUILA,PITALITO (HUI),50,3.0
HUILA,PITALITO (HUI),110,4.0
HUILA,PITALITO (HUI),140,1.0
HUILA,PITALITO (HUI),180,2.0
HUILA,PITALITO (HUI),190,8.0
HUILA,PITALITO (HUI),200,9.0
HUILA,PITALITO (HUI),210,26.0
HUILA,PITALITO (HUI),220,1.0
HUILA,PITALITO (HUI),270,1.0
HUILA,PITALITO (HUI),280,2.0
HUILA,PITALITO (HUI),281,1.0
HUILA,PITALITO (HUI),282,3.0
HUILA,PITALITO (HUI),290,1.0
HUILA,PITALITO (HUI),300,2.0
HUILA,PITALITO (HUI),340,37.0
HUILA,PITALITO (HUI),350,6.0
HUILA,PITALITO (HUI),360,8.0
HUILA,PITALITO (HUI),450,1.0
HUILA,PITALITO (HUI),500,64.0
HUILA,PITALITO (HUI),505,14.0
HUILA,PITALITO (HUI),560,9.0
HUILA,PITALITO (HUI),565,5.0
HUILA,PITALITO (HUI),680,1.0
HUILA,PITALITO (HUI),720,1.0
HUILA,PITALITO (HUI),730,4.0
HUILA,PITALITO (HUI),740,4.0
HUILA,PITALITO (HUI),750,1054.0
HUILA,PITALITO (HUI),900,13.0
HUILA,PITALITO (HUI),970,6.0
HUILA,PITALITO (HUI),999,72.0
HUILA,RIVERA (HUI),1,227.0
HUILA,RIVERA (HUI),50,1.0
HUILA,RIVERA (HUI),80,1.0
HUILA,RIVERA (HUI),180,3.0
HUILA,RIVERA (HUI),200,9.0
HUILA,RIVERA (HUI),270,142.0
HUILA,RIVERA (HUI),500,61.0
HUILA,RIVERA (HUI),750,5.0
HUILA,RIVERA (HUI),999,5.0
HUILA,SALADOBLANCO (HUI),1,25.0
HUILA,SALADOBLANCO (HUI),50,1.0
HUILA,SALADOBLANCO (HUI),60,1.0
HUILA,SALADOBLANCO (HUI),200,3.0
HUILA,SALADOBLANCO (HUI),500,9.0
HUILA,SALADOBLANCO (HUI),750,8.0
HUILA,SALADOBLANCO (HUI),999,3.0
HUILA,SAN AGUSTÍN (HUI),1,819.0
HUILA,SAN AGUSTÍN (HUI),200,1.0
HUILA,SAN AGUSTÍN (HUI),220,1.0
HUILA,SAN AGUSTÍN (HUI),290,1.0
HUILA,SAN AGUSTÍN (HUI),340,186.0
HUILA,SAN AGUSTÍN (HUI),410,1.0
HUILA,SAN AGUSTÍN (HUI),500,122.0
HUILA,SAN AGUSTÍN (HUI),565,1.0
HUILA,SAN AGUSTÍN (HUI),730,1.0
HUILA,SAN AGUSTÍN (HUI),731,1.0
HUILA,SAN AGUSTÍN (HUI),750,504.0
HUILA,SANTA MARÍA (HUI),1,799.0
HUILA,SANTA MARÍA (HUI),200,795.0
HUILA,SANTA MARÍA (HUI),210,1.0
HUILA,SANTA MARÍA (HUI),270,1.0
HUILA,SANTA MARÍA (HUI),720,1.0
HUILA,SANTA MARÍA (HUI),800,1.0
HUILA,SUAZA (HUI),1,9.0
HUILA,SUAZA (HUI),292,3.0
HUILA,SUAZA (HUI),360,1.0
HUILA,SUAZA (HUI),500,4.0
HUILA,SUAZA (HUI),730,1.0
HUILA,TARQUI (HUI),1,95.0
HUILA,TARQUI (HUI),160,1.0
HUILA,TARQUI (HUI),210,37.0
HUILA,TARQUI (HUI),500,1.0
HUILA,TARQUI (HUI),520,1.0
HUILA,TARQUI (HUI),660,3.0
HUILA,TARQUI (HUI),750,50.0
HUILA,TARQUI (HUI),999,2.0
HUILA,TELLO (HUI),1,76.0
HUILA,TELLO (HUI),170,1.0
HUILA,TELLO (HUI),200,5.0
HUILA,TELLO (HUI),500,70.0
HUILA,TERUEL (HUI),1,26.0
HUILA,TERUEL (HUI),431,9.0
HUILA,TERUEL (HUI),500,16.0
HUILA,TERUEL (HUI),999,1.0
HUILA,TESALIA (HUI),1,10.0
HUILA,TESALIA (HUI),200,2.0
HUILA,TESALIA (HUI),500,7.0
HUILA,TESALIA (HUI),650,1.0
HUILA,TIMANÁ (HUI),1,243.0
HUILA,TIMANÁ (HUI),200,222.0
HUILA,TIMANÁ (HUI),340,9.0
HUILA,TIMANÁ (HUI),500,4.0
HUILA,TIMANÁ (HUI),520,1.0
HUILA,TIMANÁ (HUI),560,2.0
HUILA,TIMANÁ (HUI),750,1.0
HUILA,TIMANÁ (HUI),920,1.0
HUILA,TIMANÁ (HUI),999,3.0
HUILA,VILLAVIEJA (HUI),1,179.0
HUILA,VILLAVIEJA (HUI),200,174.0
HUILA,VILLAVIEJA (HUI),340,3.0
HUILA,VILLAVIEJA (HUI),800,2.0
HUILA,YAGUARÁ (HUI),1,1.0
HUILA,YAGUARÁ (HUI),500,1.0
HUILA,ÍQUIRA (HUI),1,1676.0
HUILA,ÍQUIRA (HUI),290,3.0
HUILA,ÍQUIRA (HUI),500,1673.0
LA GUAJIRA,ALBANIA (GUAJ),1,9797.0
LA GUAJIRA,ALBANIA (GUAJ),40,7.0
LA GUAJIRA,ALBANIA (GUAJ),50,9.0
LA GUAJIRA,ALBANIA (GUAJ),281,1.0
LA GUAJIRA,ALBANIA (GUAJ),290,3.0
LA GUAJIRA,ALBANIA (GUAJ),720,9677.0
LA GUAJIRA,ALBANIA (GUAJ),800,87.0
LA GUAJIRA,ALBANIA (GUAJ),850,11.0
LA GUAJIRA,ALBANIA (GUAJ),920,1.0
LA GUAJIRA,ALBANIA (GUAJ),999,1.0
LA GUAJIRA,BARRANCAS (GUAJ),1,9430.0
LA GUAJIRA,BARRANCAS (GUAJ),20,3.0
LA GUAJIRA,BARRANCAS (GUAJ),21,1.0
LA GUAJIRA,BARRANCAS (GUAJ),40,20.0
LA GUAJIRA,BARRANCAS (GUAJ),50,38.0
LA GUAJIRA,BARRANCAS (GUAJ),140,1.0
LA GUAJIRA,BARRANCAS (GUAJ),220,2.0
LA GUAJIRA,BARRANCAS (GUAJ),370,2.0
LA GUAJIRA,BARRANCAS (GUAJ),434,6.0
LA GUAJIRA,BARRANCAS (GUAJ),455,1.0
LA GUAJIRA,BARRANCAS (GUAJ),530,1.0
LA GUAJIRA,BARRANCAS (GUAJ),560,1.0
LA GUAJIRA,BARRANCAS (GUAJ),580,1.0
LA GUAJIRA,BARRANCAS (GUAJ),720,9337.0
LA GUAJIRA,BARRANCAS (GUAJ),780,1.0
LA GUAJIRA,BARRANCAS (GUAJ),800,12.0
LA GUAJIRA,BARRANCAS (GUAJ),850,2.0
LA GUAJIRA,BARRANCAS (GUAJ),910,1.0
LA GUAJIRA,DIBULLA (GUAJ),1,11528.0
LA GUAJIRA,DIBULLA (GUAJ),20,1.0
LA GUAJIRA,DIBULLA (GUAJ),21,1.0
LA GUAJIRA,DIBULLA (GUAJ),40,1595.0
LA GUAJIRA,DIBULLA (GUAJ),50,2259.0
LA GUAJIRA,DIBULLA (GUAJ),70,1.0
LA GUAJIRA,DIBULLA (GUAJ),80,3.0
LA GUAJIRA,DIBULLA (GUAJ),130,1.0
LA GUAJIRA,DIBULLA (GUAJ),190,1.0
LA GUAJIRA,DIBULLA (GUAJ),280,3.0
LA GUAJIRA,DIBULLA (GUAJ),330,1.0
LA GUAJIRA,DIBULLA (GUAJ),340,2.0
LA GUAJIRA,DIBULLA (GUAJ),350,1.0
LA GUAJIRA,DIBULLA (GUAJ),370,6475.0
LA GUAJIRA,DIBULLA (GUAJ),500,1.0
LA GUAJIRA,DIBULLA (GUAJ),580,1.0
LA GUAJIRA,DIBULLA (GUAJ),720,1129.0
LA GUAJIRA,DIBULLA (GUAJ),780,6.0
LA GUAJIRA,DIBULLA (GUAJ),800,29.0
LA GUAJIRA,DIBULLA (GUAJ),840,1.0
LA GUAJIRA,DIBULLA (GUAJ),850,9.0
LA GUAJIRA,DIBULLA (GUAJ),970,1.0
LA GUAJIRA,DIBULLA (GUAJ),999,7.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),1,2395.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),21,3.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),40,14.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),50,8.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),330,1.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),550,1.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),720,2352.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),800,4.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),850,4.0
LA GUAJIRA,DISTRACCIÓN (GUAJ),999,8.0
LA GUAJIRA,EL MOLINO (GUAJ),1,168.0
LA GUAJIRA,EL MOLINO (GUAJ),40,2.0
LA GUAJIRA,EL MOLINO (GUAJ),50,47.0
LA GUAJIRA,EL MOLINO (GUAJ),720,116.0
LA GUAJIRA,EL MOLINO (GUAJ),800,3.0
LA GUAJIRA,FONSECA (GUAJ),1,1262.0
LA GUAJIRA,FONSECA (GUAJ),21,6.0
LA GUAJIRA,FONSECA (GUAJ),40,21.0
LA GUAJIRA,FONSECA (GUAJ),50,30.0
LA GUAJIRA,FONSECA (GUAJ),80,1.0
LA GUAJIRA,FONSECA (GUAJ),140,1.0
LA GUAJIRA,FONSECA (GUAJ),150,1.0
LA GUAJIRA,FONSECA (GUAJ),190,1.0
LA GUAJIRA,FONSECA (GUAJ),230,1.0
LA GUAJIRA,FONSECA (GUAJ),281,1.0
LA GUAJIRA,FONSECA (GUAJ),285,1.0
LA GUAJIRA,FONSECA (GUAJ),370,1.0
LA GUAJIRA,FONSECA (GUAJ),500,4.0
LA GUAJIRA,FONSECA (GUAJ),550,1.0
LA GUAJIRA,FONSECA (GUAJ),710,1.0
LA GUAJIRA,FONSECA (GUAJ),720,1164.0
LA GUAJIRA,FONSECA (GUAJ),730,2.0
LA GUAJIRA,FONSECA (GUAJ),780,1.0
LA GUAJIRA,FONSECA (GUAJ),800,9.0
LA GUAJIRA,FONSECA (GUAJ),850,10.0
LA GUAJIRA,FONSECA (GUAJ),900,2.0
LA GUAJIRA,FONSECA (GUAJ),920,1.0
LA GUAJIRA,FONSECA (GUAJ),999,2.0
LA GUAJIRA,HATONUEVO (GUAJ),1,6294.0
LA GUAJIRA,HATONUEVO (GUAJ),40,12.0
LA GUAJIRA,HATONUEVO (GUAJ),50,12.0
LA GUAJIRA,HATONUEVO (GUAJ),60,2.0
LA GUAJIRA,HATONUEVO (GUAJ),210,2.0
LA GUAJIRA,HATONUEVO (GUAJ),310,9.0
LA GUAJIRA,HATONUEVO (GUAJ),560,1.0
LA GUAJIRA,HATONUEVO (GUAJ),580,4.0
LA GUAJIRA,HATONUEVO (GUAJ),710,2.0
LA GUAJIRA,HATONUEVO (GUAJ),720,6208.0
LA GUAJIRA,HATONUEVO (GUAJ),750,1.0
LA GUAJIRA,HATONUEVO (GUAJ),790,5.0
LA GUAJIRA,HATONUEVO (GUAJ),800,14.0
LA GUAJIRA,HATONUEVO (GUAJ),850,10.0
LA GUAJIRA,HATONUEVO (GUAJ),999,12.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),1,67.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),40,2.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),50,6.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),720,40.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),780,1.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),850,14.0
LA GUAJIRA,LA JAGUA DEL PILAR (GUAJ),999,4.0
LA GUAJIRA,MAICAO (GUAJ),1,67326.0
LA GUAJIRA,MAICAO (GUAJ),20,9.0
LA GUAJIRA,MAICAO (GUAJ),40,20.0
LA GUAJIRA,MAICAO (GUAJ),50,17.0
LA GUAJIRA,MAICAO (GUAJ),60,8.0
LA GUAJIRA,MAICAO (GUAJ),70,1.0
LA GUAJIRA,MAICAO (GUAJ),80,1.0
LA GUAJIRA,MAICAO (GUAJ),90,6.0
LA GUAJIRA,MAICAO (GUAJ),150,2.0
LA GUAJIRA,MAICAO (GUAJ),170,1.0
LA GUAJIRA,MAICAO (GUAJ),180,1.0
LA GUAJIRA,MAICAO (GUAJ),200,1.0
LA GUAJIRA,MAICAO (GUAJ),250,1.0
LA GUAJIRA,MAICAO (GUAJ),270,1.0
LA GUAJIRA,MAICAO (GUAJ),281,12.0
LA GUAJIRA,MAICAO (GUAJ),283,1.0
